,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
508907,1,0,61.281425,0,0.0,0.0,437,639,10,1076,17.55833843615745,107.6,0.16318158397915844,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
516954,1,0,61.299122,0,0.0,0.0,437,639,10,1076,17.553269360040755,107.6,0.1631344736063267,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
528401,1,0,61.29261,0,0.0,0.0,437,639,10,1076,17.555134297593142,107.6,0.16315180573971316,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
536438,1,0,61.284161,0,0.0,0.0,437,639,10,1076,17.557554553125073,107.6,0.16317429882086498,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
541143,1,0,61.296017000000006,0,0.0,0.0,437,639,10,1076,17.554158535292757,107.6,0.16314273731684714,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
545215,1,0,61.283512,0,0.0,0.0,437,639,10,1076,17.557740489807436,107.6,0.16317602685694646,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
549340,1,0,61.298264,0,0.0,0.0,437,639,10,1076,17.553515055499776,107.6,0.1631367570213734,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
553279,1,0,61.282738,0,0.0,0.0,437,639,10,1076,17.55796224378878,107.6,0.16317808776755371,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
558972,1,0,61.29940799999999,0,0.0,0.0,437,639,10,1076,17.553187463082846,107.6,0.16313371248218256,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
563542,1,0,61.285034,0,0.0,0.0,437,639,10,1076,17.557304447281535,107.6,0.16317197441711465,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
568623,1,0,61.29924000000001,0,0.0,0.0,437,639,10,1076,17.55323557029418,107.6,0.16313415957522473,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
573754,1,0,61.300789,0,0.0,0.0,437,639,10,1076,17.552792020344146,107.6,0.16313003736379314,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
578509,1,0,61.297031,0,0.0,0.0,437,639,10,1076,17.55386814738221,107.6,0.16314003854444434,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
582757,1,0,61.28237900000001,0,0.0,0.0,437,639,10,1076,17.5580651005732,107.6,0.16317904368562453,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
587125,1,0,61.303291,0,0.0,0.0,437,639,10,1076,17.552075630001653,107.6,0.16312337946098196,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
591438,1,0,61.29406700000001,0,0.0,0.0,437,639,10,1076,17.554717000586695,107.6,0.16314792751474624,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
595379,1,0,61.28207800000001,0,0.0,0.0,437,639,10,1076,17.558151340755774,107.6,0.16317984517431014,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
599409,1,0,61.29843100000001,0,0.0,0.0,437,639,10,1076,17.55346723311727,107.6,0.1631363125754393,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
603100,1,0,61.298084,0,0.0,0.0,437,639,10,1076,17.553566600874507,107.6,0.16313723606760694,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
606912,1,0,61.304752,0,0.0,0.0,437,639,10,1076,17.551657333186828,107.6,0.1631194919441155,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
610643,1,0,61.291451,0,0.0,0.0,437,639,10,1076,17.555466259070943,107.6,0.16315489088355895,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
614810,1,0,61.2985,0,0.0,0.0,437,639,10,1076,17.553447474244887,107.6,0.16313612894279633,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
618859,1,0,61.282791,0,0.0,0.0,437,639,10,1076,17.55794705890598,107.6,0.16317794664410765,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
623027,1,0,61.28443100000001,0,0.0,0.0,437,639,10,1076,17.55747720004123,107.6,0.16317357992603373,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
627608,1,0,61.282684,0,0.0,0.0,437,639,10,1076,17.557977715205816,107.6,0.1631782315539574,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
632141,1,0,61.282711,0,0.0,0.0,437,639,10,1076,17.55796997949389,107.6,0.16317815966072388,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
636628,1,0,61.282738,0,0.0,0.0,437,639,10,1076,17.55796224378878,107.6,0.16317808776755371,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
640621,1,0,61.284115,0,0.0,0.0,437,639,10,1076,17.55756773186657,107.6,0.16317442129987514,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
644794,1,0,61.281376,0,0.0,0.0,437,639,10,1076,17.558352475636315,107.6,0.1631817144575866,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
648706,1,0,61.298885,0,0.0,0.0,437,639,10,1076,17.553337226280707,107.6,0.16313510433346382,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
653335,1,0,61.301796,0,0.0,0.0,437,639,10,1076,17.552503681947588,107.6,0.1631273576389181,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
657523,1,0,61.293446,0,0.0,0.0,437,639,10,1076,17.554894857763422,107.6,0.16314958046248534,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
661532,1,0,61.282059,0,0.0,0.0,437,639,10,1076,17.558156784516658,107.6,0.16317989576688344,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
665568,1,0,61.281769,0,0.0,0.0,437,639,10,1076,17.55823987391748,107.6,0.16318066797321076,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
669643,1,0,61.29845400000001,0,0.0,0.0,437,639,10,1076,17.55346064682153,107.6,0.16313625136451235,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
673571,1,0,61.301899,0,0.0,0.0,437,639,10,1076,17.552474190073617,107.6,0.1631270835508701,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
677579,1,0,61.296185,0,0.0,0.0,437,639,10,1076,17.55411042302225,107.6,0.16314229017678672,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
680290,1,0,0.424101,0,0.0,0.0,579,309,6,888,2093.8408539475267,148.0,14.147573337483287,1.8737864077669903,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
680819,1,0,61.282837,0,0.0,0.0,437,639,10,1076,17.557933879595033,107.6,0.16317782415980514,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
684447,1,0,61.282314,0,0.0,0.0,437,639,10,1076,17.558083723796724,107.6,0.16317921676391006,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
688236,1,0,61.300373,0,0.0,0.0,437,639,10,1076,17.552911138077413,107.6,0.1631311444059239,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
688470,1,0,1.950789,0,0.0,0.0,461,443,9,904,463.4022439125913,100.44444444444444,4.613517915058983,1.0406320541760723,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
692091,1,0,61.280827,0,0.0,0.0,437,639,10,1076,17.55850977663862,107.6,0.16318317636281246,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
696104,1,0,61.315102,0,0.0,0.0,437,639,10,1076,17.548694610342487,107.6,0.1630919573451904,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
700460,1,0,61.30762900000001,0,0.0,0.0,437,639,10,1076,17.550833681726626,107.6,0.16311183719076788,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
704223,1,0,61.29892,0,0.0,0.0,437,639,10,1076,17.553327203807182,107.6,0.16313501118779908,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
708849,1,0,61.293064,0,0.0,0.0,437,639,10,1076,17.555004266061818,107.6,0.1631505972682325,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
712505,1,0,61.29800400000001,0,0.0,0.0,437,639,10,1076,17.553589510027113,107.6,0.16313744897794713,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
717902,1,0,63.581959,0,0.0,0.0,437,639,10,1076,16.92303944268216,107.6,0.15727731824054053,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
721987,1,0,61.299812,0,0.0,0.0,437,639,10,1076,17.55307177777315,107.6,0.16313263733989916,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
726321,1,0,61.312622,0,0.0,0.0,437,639,10,1076,17.549404427688643,107.6,0.16309855416067512,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
731031,1,0,61.282547,0,0.0,0.0,437,639,10,1076,17.558016966886186,107.6,0.1631785963465259,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
734443,1,0,61.273293,0,0.0,0.0,437,639,10,1076,17.560668723974082,107.6,0.16320324092912716,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
738218,1,0,61.282688,0,0.0,0.0,437,639,10,1076,17.557976569173988,107.6,0.163178220903104,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
741464,1,0,61.298122,0,0.0,0.0,437,639,10,1076,17.553555719047967,107.6,0.16313713493539006,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
744812,1,0,61.298443000000006,0,0.0,0.0,437,639,10,1076,17.553463796788446,107.6,0.16313628063929778,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
748332,1,0,61.29806899999999,0,0.0,0.0,437,639,10,1076,17.553570896336073,107.6,0.16313727598825342,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
752538,1,0,61.29963299999999,0,0.0,0.0,437,639,10,1076,17.553123034195007,107.6,0.16313311370069705,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
756518,1,0,61.29904200000001,0,0.0,0.0,437,639,10,1076,17.553292268417508,107.6,0.16313468650945634,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
760380,1,0,61.28244399999999,0,0.0,0.0,437,639,10,1076,17.558046477389187,107.6,0.1631788706077062,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
763591,1,0,61.283386,0,0.0,0.0,437,639,10,1076,17.557776588911064,107.6,0.16317636235047456,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
766795,1,0,61.28326,0,0.0,0.0,437,639,10,1076,17.557812688163132,107.6,0.16317669784538225,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
770081,1,0,61.281986,0,0.0,0.0,437,639,10,1076,17.558177700050386,107.6,0.16318009014916718,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
773547,1,0,61.282997,0,0.0,0.0,437,639,10,1076,17.557888038667564,107.6,0.16317739812888069,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
777647,1,0,61.293251,0,0.0,0.0,437,639,10,1076,17.55495070737886,107.6,0.16315009951095594,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
781152,1,0,61.29825200000001,0,0.0,0.0,437,639,10,1076,17.553518491848678,107.6,0.16313678895770142,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
784572,1,0,61.282913,0,0.0,0.0,437,639,10,1076,17.557912105124636,107.6,0.16317762179483866,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
787813,1,0,61.298176,0,0.0,0.0,437,639,10,1076,17.553540255422934,107.6,0.16313699122140274,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
791449,1,0,61.283253,0,0.0,0.0,437,639,10,1076,17.557814693681483,107.6,0.16317671648402868,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
796411,1,0,61.30064,0,0.0,0.0,437,639,10,1076,17.552834684923354,107.6,0.16313043387475235,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
800121,1,0,61.283501,0,0.0,0.0,437,579,9,1016,16.578687304434517,112.88888888888887,0.1468584505314081,0.7547495682210709,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
804101,1,0,61.317436,0,0.0,0.0,437,639,10,1076,17.54802663307709,107.6,0.16308574937803988,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
808369,1,0,61.282906,0,0.0,0.0,437,639,10,1076,17.557914110665706,107.6,0.16317764043369612,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
812493,1,0,61.28584300000001,0,0.0,0.0,437,639,10,1076,17.557072683164364,107.6,0.16316982047550524,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
816522,1,0,61.280853,0,0.0,0.0,437,639,10,1076,17.55850232698295,107.6,0.1631831071280943,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
819967,1,0,61.29800400000001,0,0.0,0.0,437,639,10,1076,17.553589510027113,107.6,0.16313744897794713,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
823021,1,0,61.283203,0,0.0,0.0,437,639,10,1076,17.557829018825927,107.6,0.1631768496173413,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
826161,1,0,61.299099,0,0.0,0.0,437,639,10,1076,17.553275946192947,107.6,0.16313453481591958,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
829494,1,0,61.297485,0,0.0,0.0,437,639,10,1076,17.55373813460699,107.6,0.16313883024727688,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
833049,1,0,61.283089,0,0.0,0.0,437,639,10,1076,17.557861680242652,107.6,0.16317715316210646,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
836197,1,0,61.298759,0,0.0,0.0,437,639,10,1076,17.553373307280168,107.6,0.16313543965873764,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
839641,1,0,63.973454,0,0.0,0.0,499,639,11,1138,17.78862838951919,103.45454545454544,0.17194632010958796,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
843053,1,0,61.30769,0,0.0,0.0,437,639,10,1076,17.55081621897677,107.6,0.16311167489755365,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
846044,1,0,61.283062,0,0.0,0.0,437,639,10,1076,17.557869415859148,107.6,0.16317722505445306,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
849377,1,0,61.29754300000001,0,0.0,0.0,437,639,10,1076,17.553721525184134,107.6,0.1631386758846109,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
852678,1,0,61.298668000000006,0,0.0,0.0,437,639,10,1076,17.553399365872025,107.6,0.16313568183895935,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
856147,1,0,61.283722,0,0.0,0.0,437,639,10,1076,17.557680324964593,107.6,0.16317546770413194,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
859685,1,0,61.28534300000001,0,0.0,0.0,437,639,10,1076,17.557215923552878,107.6,0.16317115170588176,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
863215,1,0,61.2827,0,0.0,0.0,437,639,10,1076,17.557973131079407,107.6,0.1631781889505521,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
867093,1,0,61.284519,0,0.0,0.0,437,639,10,1076,17.557451988813032,107.6,0.16317334562093894,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
870285,1,0,61.282028,0,0.0,0.0,437,639,10,1076,17.55816566644955,107.6,0.16317997831272815,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
873466,1,0,61.283058,0,0.0,0.0,437,639,10,1076,17.557870561876992,107.6,0.16317723570517648,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
876398,1,0,61.29810300000001,0,0.0,0.0,437,639,10,1076,17.55356115995955,107.6,0.1631371855014828,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
879345,1,0,61.283489,0,0.0,0.0,437,639,10,1076,17.557747079315277,107.6,0.16317608809772566,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
882400,1,0,61.282032,0,0.0,0.0,437,639,10,1076,17.55816452039319,107.6,0.16317996766164675,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
885100,1,0,61.28314200000001,0,0.0,0.0,437,639,10,1076,17.557846495533795,107.6,0.1631770120402769,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
888246,1,0,61.282749,0,0.0,0.0,437,639,10,1076,17.55795909220717,107.6,0.16317805847776182,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
891149,1,0,61.299416,0,0.0,0.0,437,639,10,1076,17.55318517226983,107.6,0.1631336911920988,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
894206,1,0,61.298965,0,0.0,0.0,437,639,10,1076,17.553314317786604,107.6,0.16313489142924353,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
897111,1,0,61.282486,0,0.0,0.0,437,639,10,1076,17.558034443968218,107.6,0.1631787587729388,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
897539,1,0,4.905963,0,0.0,0.0,740,572,12,1312,267.42965652207323,109.33333333333331,2.4460029559945724,1.2937062937062938,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
900410,1,0,61.282642,0,0.0,0.0,437,639,10,1076,17.557989748549026,107.6,0.1631783433880021,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
903447,1,0,61.299637,0,0.0,0.0,437,639,10,1076,17.55312188879683,107.6,0.1631331030557326,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
906340,1,0,61.296562,0,0.0,0.0,437,639,10,1076,17.554002457756113,107.6,0.16314128678212,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
909209,1,0,61.298603,0,0.0,0.0,437,639,10,1076,17.5534179791993,107.6,0.1631358548252723,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
912163,1,0,61.282295,0,0.0,0.0,437,639,10,1076,17.558089167515675,107.6,0.16317926735609364,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
915356,1,0,61.274208,0,0.0,0.0,437,639,10,1076,17.560406492728553,107.6,0.16320080383576727,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
918687,1,0,61.296711,0,0.0,0.0,437,639,10,1076,17.553959787499853,107.6,0.16314089021840014,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
922286,1,0,61.299644,0,0.0,0.0,437,639,10,1076,17.55311988435039,107.6,0.16313308442704824,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
925905,1,0,61.308521,0,0.0,0.0,437,639,10,1076,17.550578328255547,107.6,0.16310946401724485,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
928702,1,0,61.298801,0,0.0,0.0,437,639,10,1076,17.553361280263868,107.6,0.1631353278834932,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
932137,1,0,61.296974,0,0.0,0.0,437,639,10,1076,17.55388447070813,107.6,0.16314019024821685,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
935120,1,0,61.298237,0,0.0,0.0,437,639,10,1076,17.55352278728669,107.6,0.16313682887812908,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
938051,1,0,61.282547,0,0.0,0.0,437,639,10,1076,17.558016966886186,107.6,0.1631785963465259,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
940750,1,0,61.283405,0,0.0,0.0,437,639,10,1076,17.55777114538593,107.6,0.1631763117600923,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
943944,1,0,61.298229000000006,0,0.0,0.0,437,639,10,1076,17.55352507818782,107.6,0.1631368501690318,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
946961,1,0,61.284218,0,0.0,0.0,437,639,10,1076,17.557538222972838,107.6,0.1631741470536509,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
950266,1,0,61.283283,0,0.0,0.0,437,639,10,1076,17.557806098606044,107.6,0.1631766366041454,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
952934,1,0,61.282734,0,0.0,0.0,437,639,10,1076,17.557963389818738,107.6,0.16317809841838976,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
955893,1,0,61.297302,0,0.0,0.0,437,639,10,1076,17.553790540405842,107.6,0.1631393172900171,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
962152,1,0,61.298428,0,0.0,0.0,437,639,10,1076,17.55346809219969,107.6,0.16313632055947666,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
965402,1,0,61.29835500000001,0,0.0,0.0,437,639,10,1076,17.553488996564425,107.6,0.16313651483795932,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
968028,1,0,61.283775,0,0.0,0.0,437,639,10,1076,17.557665140569426,107.6,0.16317532658521772,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
